,Kernel Version,Subsystem,File,Callee,Caller,Caller Type
174,v5.3,kernel,sys.c,__sys_setresuid,setresuid,function
175,v5.3,kernel,uid16.c,__sys_setresuid,setresuid16,function
176,v5.3,kernel,sys.c,__sys_setresgid,setresgid,function
177,v5.3,kernel,uid16.c,__sys_setresgid,setresgid16,function
178,v5.3,kernel,sys.c,__sys_setfsuid,setfsuid,function
179,v5.3,kernel,uid16.c,__sys_setfsuid,setfsuid16,function
180,v5.3,kernel,sys.c,__sys_setfsgid,setfsgid,function
181,v5.3,kernel,uid16.c,__sys_setfsgid,setfsgid16,function
182,v5.3,kernel,umh.c,call_usermodehelper_exec_async,call_usermodehelper_exec_sync,function
183,v5.3,kernel,umh.c,call_usermodehelper_exec_async,call_usermodehelper_exec_work,function
184,v5.3,kernel,user_namespace.c,userns_install,userns_operations,struct
185,v5.3,security/apparmor,domain.c,aa_replace_current_label,aa_change_profile,function
186,v5.3,security/apparmor/include,cred.h,aa_replace_current_label,begin_current_label_crit_section,function
187,v5.3,security/apparmor,mount.c,aa_replace_current_label,aa_pivotroot,function
188,v5.3,security/apparmor,domain.c,aa_set_current_hat,aa_change_hat,function
189,v5.3,security/apparmor,domain.c,aa_restore_previous_label,aa_change_hat,function
190,v5.3,security,commoncap.c,cap_prctl_drop,cap_task_prctl,function
191,v5.3,include/linux,security.h,cap_task_prctl,security_task_prctl,function
192,v5.3,security,commoncap.c,cap_task_prctl,capability_hooks,struct
193,v5.3,include/linux,security.h,cap_task_prctl,security_task_prctl,function
194,v5.3,security,commoncap.c,cap_task_prctl,capability_hooks,struct
195,v5.3,include/linux,security.h,cap_task_prctl,security_task_prctl,function
196,v5.3,security,commoncap.c,cap_task_prctl,capability_hooks,struct
197,v5.3,include/linux,security.h,cap_task_prctl,security_task_prctl,function
198,v5.3,security,commoncap.c,cap_task_prctl,capability_hooks,struct
199,v5.3,security/keys,keyctl.c,keyctl_change_reqkey_auth,keyctl_instantiate_key_common,function
200,v5.3,security/keys,keyctl.c,keyctl_change_reqkey_auth,keyctl_reject_key,function
201,v5.3,security/keys,keyctl.c,keyctl_change_reqkey_auth,keyctl_assume_authority,function
202,v5.3,security/keys,keyctl.c,keyctl_change_reqkey_auth,keyctl_assume_authority,function
203,v5.3,security/keys,compat.c,keyctl_set_reqkey_keyring,COMPAT_SYSCALL_DEFINE5,function
204,v5.3,security/keys,keyctl.c,keyctl_set_reqkey_keyring,keyctl,function
205,v5.3,security/keys,process_keys.c,install_thread_keyring,lookup_user_key,function
206,v5.3,security/keys,process_keys.c,install_process_keyring,lookup_user_key,function
207,v5.3,security/keys,process_keys.c,install_session_keyring,lookup_user_key,function
208,v5.3,security/keys,keyctl.c,join_session_keyring,keyctl_join_session_keyring,function
209,v5.3,security/keys,process_keys.c,join_session_keyring,lookup_user_key,function
210,v5.3,security/keys,process_keys.c,join_session_keyring,lookup_user_key,function
211,v5.3,security/keys,keyctl.c,join_session_keyring,keyctl_join_session_keyring,function
212,v5.3,security/keys,process_keys.c,join_session_keyring,lookup_user_key,function
213,v5.3,security/keys,process_keys.c,join_session_keyring,lookup_user_key,function
214,v5.3,security/keys,keyctl.c,key_change_session_keyring,keyctl_session_to_parent,function
215,v5.3,security/keys,keyctl.c,key_change_session_keyring,keyctl_session_to_parent,function
216,v5.3,security/selinux,hooks.c,selinux_setprocattr,selinux_hooks,struct
217,v5.3,security/smack,smack_lsm.c,smack_setprocattr,smack_hooks,struct
218,v5.4,fs,exec.c,commit_creds,install_exec_creds,function
219,v5.4,kernel,capability.c,commit_creds,capset,function
220,v5.4,kernel,fork.c,commit_creds,ksys_unshare,function
221,v5.4,kernel,groups.c,commit_creds,set_current_groups,function
222,v5.4,kernel,sys.c,commit_creds,__sys_setregid,function
223,v5.4,kernel,sys.c,commit_creds,__sys_setgid,function
224,v5.4,kernel,sys.c,commit_creds,__sys_setreuid,function
225,v5.4,kernel,sys.c,commit_creds,__sys_setuid,function
226,v5.4,kernel,sys.c,commit_creds,__sys_setresuid,function
227,v5.4,kernel,sys.c,commit_creds,__sys_setresgid,function
228,v5.4,kernel,sys.c,commit_creds,__sys_setfsuid,function
229,v5.4,kernel,sys.c,commit_creds,__sys_setfsgid,function
230,v5.4,kernel,umh.c,commit_creds,call_usermodehelper_exec_async,function
231,v5.4,kernel,user_namespace.c,commit_creds,userns_install,function
232,v5.4,security/apparmor,task.c,commit_creds,aa_replace_current_label,function
233,v5.4,security/apparmor,task.c,commit_creds,aa_set_current_hat,function
234,v5.4,security/apparmor,task.c,commit_creds,aa_restore_previous_label,function
235,v5.4,security,commoncap.c,commit_creds,cap_prctl_drop,function
236,v5.4,security,commoncap.c,commit_creds,cap_task_prctl,function
237,v5.4,security,commoncap.c,commit_creds,cap_task_prctl,function
238,v5.4,security,commoncap.c,commit_creds,cap_task_prctl,function
239,v5.4,security,commoncap.c,commit_creds,cap_task_prctl,function
240,v5.4,security/keys,keyctl.c,commit_creds,keyctl_change_reqkey_auth,function
241,v5.4,security/keys,keyctl.c,commit_creds,keyctl_set_reqkey_keyring,function
242,v5.4,security/keys,process_keys.c,commit_creds,install_thread_keyring,function
243,v5.4,security/keys,process_keys.c,commit_creds,install_process_keyring,function
244,v5.4,security/keys,process_keys.c,commit_creds,install_session_keyring,function
245,v5.4,security/keys,process_keys.c,commit_creds,join_session_keyring,function
246,v5.4,security/keys,process_keys.c,commit_creds,join_session_keyring,function
247,v5.4,security/keys,process_keys.c,commit_creds,key_change_session_keyring,function
248,v5.4,security/selinux,hooks.c,commit_creds,selinux_setprocattr,function
249,v5.4,security/smack,smack_lsm.c,commit_creds,smack_setprocattr,function
250,v5.4,arch/x86/ia32,ia32_aout.c,install_exec_creds,load_aout_binary,function
251,v5.4,fs,binfmt_aout.c,install_exec_creds,load_aout_binary,function
252,v5.4,fs,binfmt_elf.c,install_exec_creds,load_elf_binary,function
253,v5.4,fs,binfmt_elf_fdpic.c,install_exec_creds,load_elf_fdpic_binary,function
254,v5.4,fs,binfmt_flat.c,install_exec_creds,load_flat_binary,function
255,v5.4,kernel,auditsc.c,capset,show_special,function
256,v5.4,kernel,auditsc.c,capset,show_special,function
257,v5.4,kernel,auditsc.c,capset,show_special,function
258,v5.4,kernel,auditsc.c,capset,show_special,function
259,v5.4,kernel,auditsc.c,capset,show_special,function
260,v5.4,kernel,auditsc.c,capset,__audit_log_capset,function
261,v5.4,kernel,auditsc.c,capset,__audit_log_capset,function
262,v5.4,kernel,auditsc.c,capset,__audit_log_capset,function
263,v5.4,kernel,auditsc.c,capset,__audit_log_capset,function
264,v5.4,kernel,auditsc.c,capset,__audit_log_capset,function
265,v5.4,kernel,capability.c,capset,capset,function
266,v5.4,kernel,sys_ni.c,capset,COND_SYSCALL,function
267,v5.4,security,commoncap.c,capset,capability_hooks,struct
268,v5.4,security,security.c,capset,security_capset,function
269,v5.4,security/selinux,hooks.c,capset,selinux_hooks,struct
270,v5.4,drivers/base,devtmpfs.c,ksys_unshare,devtmpfsd,function
271,v5.4,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
272,v5.4,kernel,fork.c,ksys_unshare,unshare,function
273,v5.4,kernel,groups.c,set_current_groups,setgroups,function
274,v5.4,kernel,uid16.c,set_current_groups,setgroups16,function
275,v5.4,kernel,sys.c,__sys_setregid,setregid,function
276,v5.4,kernel,uid16.c,__sys_setregid,setregid16,function
277,v5.4,kernel,sys.c,__sys_setgid,setgid,function
278,v5.4,kernel,uid16.c,__sys_setgid,setgid16,function
279,v5.4,kernel,sys.c,__sys_setreuid,setreuid,function
280,v5.4,kernel,uid16.c,__sys_setreuid,setreuid16,function
281,v5.4,kernel,sys.c,__sys_setuid,setuid,function
282,v5.4,kernel,uid16.c,__sys_setuid,setuid16,function
283,v5.4,kernel,sys.c,__sys_setresuid,setresuid,function
284,v5.4,kernel,uid16.c,__sys_setresuid,setresuid16,function
285,v5.4,kernel,sys.c,__sys_setresgid,setresgid,function
286,v5.4,kernel,uid16.c,__sys_setresgid,setresgid16,function
287,v5.4,kernel,sys.c,__sys_setfsuid,setfsuid,function
288,v5.4,kernel,uid16.c,__sys_setfsuid,setfsuid16,function
289,v5.4,kernel,sys.c,__sys_setfsgid,setfsgid,function
290,v5.4,kernel,uid16.c,__sys_setfsgid,setfsgid16,function
291,v5.4,kernel,umh.c,call_usermodehelper_exec_async,call_usermodehelper_exec_sync,function
292,v5.4,kernel,umh.c,call_usermodehelper_exec_async,call_usermodehelper_exec_work,function
293,v5.4,kernel,user_namespace.c,userns_install,userns_operations,struct
294,v5.4,security/apparmor,domain.c,aa_replace_current_label,aa_change_profile,function
295,v5.4,security/apparmor/include,cred.h,aa_replace_current_label,begin_current_label_crit_section,function
296,v5.4,security/apparmor,mount.c,aa_replace_current_label,aa_pivotroot,function
297,v5.4,security/apparmor,domain.c,aa_set_current_hat,aa_change_hat,function
298,v5.4,security/apparmor,domain.c,aa_restore_previous_label,aa_change_hat,function
299,v5.4,security,commoncap.c,cap_prctl_drop,cap_task_prctl,function
300,v5.4,include/linux,security.h,cap_task_prctl,security_task_prctl,function
301,v5.4,security,commoncap.c,cap_task_prctl,capability_hooks,struct
302,v5.4,include/linux,security.h,cap_task_prctl,security_task_prctl,function
303,v5.4,security,commoncap.c,cap_task_prctl,capability_hooks,struct
304,v5.4,include/linux,security.h,cap_task_prctl,security_task_prctl,function
305,v5.4,security,commoncap.c,cap_task_prctl,capability_hooks,struct
306,v5.4,include/linux,security.h,cap_task_prctl,security_task_prctl,function
307,v5.4,security,commoncap.c,cap_task_prctl,capability_hooks,struct
308,v5.4,security/keys,keyctl.c,keyctl_change_reqkey_auth,keyctl_instantiate_key_common,function
309,v5.4,security/keys,keyctl.c,keyctl_change_reqkey_auth,keyctl_reject_key,function
310,v5.4,security/keys,keyctl.c,keyctl_change_reqkey_auth,keyctl_assume_authority,function
311,v5.4,security/keys,keyctl.c,keyctl_change_reqkey_auth,keyctl_assume_authority,function
312,v5.4,security/keys,compat.c,keyctl_set_reqkey_keyring,COMPAT_SYSCALL_DEFINE5,function
313,v5.4,security/keys,keyctl.c,keyctl_set_reqkey_keyring,keyctl,function
314,v5.4,security/keys,process_keys.c,install_thread_keyring,lookup_user_key,function
315,v5.4,security/keys,process_keys.c,install_process_keyring,lookup_user_key,function
316,v5.4,security/keys,process_keys.c,install_session_keyring,lookup_user_key,function
317,v5.4,security/keys,keyctl.c,join_session_keyring,keyctl_join_session_keyring,function
318,v5.4,security/keys,process_keys.c,join_session_keyring,lookup_user_key,function
319,v5.4,security/keys,process_keys.c,join_session_keyring,lookup_user_key,function
320,v5.4,security/keys,keyctl.c,join_session_keyring,keyctl_join_session_keyring,function
321,v5.4,security/keys,process_keys.c,join_session_keyring,lookup_user_key,function
322,v5.4,security/keys,process_keys.c,join_session_keyring,lookup_user_key,function
323,v5.4,security/keys,keyctl.c,key_change_session_keyring,keyctl_session_to_parent,function
324,v5.4,security/keys,keyctl.c,key_change_session_keyring,keyctl_session_to_parent,function
325,v5.4,security/selinux,hooks.c,selinux_setprocattr,selinux_hooks,struct
326,v5.4,security/smack,smack_lsm.c,smack_setprocattr,smack_hooks,struct
327,v5.5,fs,exec.c,commit_creds,install_exec_creds,function
328,v5.5,kernel,capability.c,commit_creds,capset,function
329,v5.5,kernel,fork.c,commit_creds,ksys_unshare,function
330,v5.5,kernel,groups.c,commit_creds,set_current_groups,function
331,v5.5,kernel,sys.c,commit_creds,__sys_setregid,function
332,v5.5,kernel,sys.c,commit_creds,__sys_setgid,function
333,v5.5,kernel,sys.c,commit_creds,__sys_setreuid,function
334,v5.5,kernel,sys.c,commit_creds,__sys_setuid,function
335,v5.5,kernel,sys.c,commit_creds,__sys_setresuid,function
336,v5.5,kernel,sys.c,commit_creds,__sys_setresgid,function
337,v5.5,kernel,sys.c,commit_creds,__sys_setfsuid,function
338,v5.5,kernel,sys.c,commit_creds,__sys_setfsgid,function
339,v5.5,kernel,umh.c,commit_creds,call_usermodehelper_exec_async,function
340,v5.5,kernel,user_namespace.c,commit_creds,userns_install,function
341,v5.5,security/apparmor,task.c,commit_creds,aa_replace_current_label,function
342,v5.5,security/apparmor,task.c,commit_creds,aa_set_current_hat,function
343,v5.5,security/apparmor,task.c,commit_creds,aa_restore_previous_label,function
344,v5.5,security,commoncap.c,commit_creds,cap_prctl_drop,function
345,v5.5,security,commoncap.c,commit_creds,cap_task_prctl,function
346,v5.5,security,commoncap.c,commit_creds,cap_task_prctl,function
347,v5.5,security,commoncap.c,commit_creds,cap_task_prctl,function
348,v5.5,security,commoncap.c,commit_creds,cap_task_prctl,function
349,v5.5,security/keys,keyctl.c,commit_creds,keyctl_change_reqkey_auth,function
350,v5.5,security/keys,keyctl.c,commit_creds,keyctl_set_reqkey_keyring,function
351,v5.5,security/keys,process_keys.c,commit_creds,install_thread_keyring,function
352,v5.5,security/keys,process_keys.c,commit_creds,install_process_keyring,function
353,v5.5,security/keys,process_keys.c,commit_creds,install_session_keyring,function
354,v5.5,security/keys,process_keys.c,commit_creds,join_session_keyring,function
355,v5.5,security/keys,process_keys.c,commit_creds,join_session_keyring,function
356,v5.5,security/keys,process_keys.c,commit_creds,key_change_session_keyring,function
357,v5.5,security/selinux,hooks.c,commit_creds,selinux_setprocattr,function
358,v5.5,security/smack,smack_lsm.c,commit_creds,smack_setprocattr,function
359,v5.5,arch/x86/ia32,ia32_aout.c,install_exec_creds,load_aout_binary,function
360,v5.5,fs,binfmt_aout.c,install_exec_creds,load_aout_binary,function
361,v5.5,fs,binfmt_elf.c,install_exec_creds,load_elf_binary,function
362,v5.5,fs,binfmt_elf_fdpic.c,install_exec_creds,load_elf_fdpic_binary,function
363,v5.5,fs,binfmt_flat.c,install_exec_creds,load_flat_binary,function
364,v5.5,kernel,auditsc.c,capset,show_special,function
365,v5.5,kernel,auditsc.c,capset,show_special,function
366,v5.5,kernel,auditsc.c,capset,show_special,function
367,v5.5,kernel,auditsc.c,capset,show_special,function
368,v5.5,kernel,auditsc.c,capset,show_special,function
369,v5.5,kernel,auditsc.c,capset,__audit_log_capset,function
370,v5.5,kernel,auditsc.c,capset,__audit_log_capset,function
371,v5.5,kernel,auditsc.c,capset,__audit_log_capset,function
372,v5.5,kernel,auditsc.c,capset,__audit_log_capset,function
373,v5.5,kernel,auditsc.c,capset,__audit_log_capset,function
374,v5.5,kernel,capability.c,capset,capset,function
375,v5.5,kernel,sys_ni.c,capset,COND_SYSCALL,function
376,v5.5,security,commoncap.c,capset,capability_hooks,struct
377,v5.5,security,security.c,capset,security_capset,function
378,v5.5,security/selinux,hooks.c,capset,selinux_hooks,struct
379,v5.5,drivers/base,devtmpfs.c,ksys_unshare,devtmpfsd,function
380,v5.5,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
381,v5.5,kernel,fork.c,ksys_unshare,unshare,function
382,v5.5,kernel,groups.c,set_current_groups,setgroups,function
383,v5.5,kernel,uid16.c,set_current_groups,setgroups16,function
384,v5.5,kernel,sys.c,__sys_setregid,setregid,function
385,v5.5,kernel,uid16.c,__sys_setregid,setregid16,function
386,v5.5,kernel,sys.c,__sys_setgid,setgid,function
387,v5.5,kernel,uid16.c,__sys_setgid,setgid16,function
388,v5.5,kernel,sys.c,__sys_setreuid,setreuid,function
389,v5.5,kernel,uid16.c,__sys_setreuid,setreuid16,function
390,v5.5,kernel,sys.c,__sys_setuid,setuid,function
391,v5.5,kernel,uid16.c,__sys_setuid,setuid16,function
392,v5.5,kernel,sys.c,__sys_setresuid,setresuid,function
393,v5.5,kernel,uid16.c,__sys_setresuid,setresuid16,function
394,v5.5,kernel,sys.c,__sys_setresgid,setresgid,function
